Zeitstempel;Ladezustand [%];Solarproduktion [W];Batterie Laden [W];Batterie Entladen [W];Netzeinspeisung [W];Netzbezug [W];"Summe ext. Produktion
  [W]";Summe Produktion [W];Hausverbrauch [W];Wallbox_Gewächshaus Laden [W];Summe Verbrauch [W];Abregelungsgrenze [W];PV (geschätzt) [W];BHKW (geschätzt) [W]
16.03.2026 01:00:00;100;0;1468;4;870;4;5131;5131;2731;0;2731;28231;0;5300
16.03.2026 02:00:00;100;0;0;17;2772;26;5100;5100;2353;0;2353;27853;0;5300
16.03.2026 03:00:00;100;0;0;17;2538;0;5077;5077;2539;0;2539;28039;0;5300
16.03.2026 04:00:00;100;0;0;17;2371;0;5079;5079;2708;0;2708;28208;0;5300
16.03.2026 05:00:00;100;0;0;17;2849;0;5194;5194;2345;0;2345;27845;0;5300
16.03.2026 06:00:00;100;0;0;17;2461;0;5088;5088;2628;0;2628;28128;0;5300
16.03.2026 07:00:00;100;0;0;17;2172;9;5104;5104;2941;0;2941;28441;0;5300
16.03.2026 08:00:00;100;0;0;18;2309;4;5294;5294;2987;0;2987;28487;5294;0
16.03.2026 09:00:00;100;0;0;17;4703;0;8733;8733;4030;0;4030;29530;8733;0
16.03.2026 10:00:00;100;0;0;17;6802;0;10640;10640;3838;0;3838;29338;10640;0
16.03.2026 11:00:00;100;0;0;18;3579;4;8211;8211;4641;0;4641;30141;8211;0
16.03.2026 12:00:00;100;0;0;347;2129;42;8474;8474;6698;0;6698;32198;8474;0
16.03.2026 13:00:00;100;0;0;23;2242;4;5731;5731;4571;0;4571;30071;5731;0
16.03.2026 14:00:00;100;0;0;17;4125;1;8901;8901;4784;0;4784;30284;8901;0
16.03.2026 15:00:00;100;0;0;17;5499;0;9363;9363;3865;0;3865;29365;9363;0
16.03.2026 16:00:00;100;0;0;21;11158;22;14272;14272;3138;0;3138;28638;14272;0
16.03.2026 17:00:00;100;0;0;17;3563;0;7100;7100;3535;0;3535;29035;7100;0
16.03.2026 18:00:00;95;0;0;387;937;24;6421;6421;5860;0;5860;31360;6421;0
16.03.2026 19:00:00;84;0;9;2690;62;209;5106;5106;7742;0;7742;33242;0;5300
16.03.2026 20:00:00;77;0;2;1469;37;39;5135;5135;6495;0;6495;31995;0;5300
16.03.2026 21:00:00;67;0;37;1894;17;62;5222;5222;6977;0;6977;32477;0;5300
16.03.2026 22:00:00;59;0;148;1746;30;71;5135;5135;6624;0;6624;32124;0;5300
16.03.2026 23:00:00;61;0;784;423;14;14;5153;5153;4721;0;4721;30221;0;5300
17.03.2026 00:00:00;64;0;1085;256;15;15;5230;5230;4327;0;4327;29827;0;5300
17.03.2026 01:00:00;69;0;1324;98;14;14;5114;5114;3807;0;3807;29307;0;5300
17.03.2026 02:00:00;77;0;1336;100;19;19;5073;5073;3754;0;3754;29254;0;5300
17.03.2026 03:00:00;79;0;831;645;18;18;5196;5196;4921;0;4921;30421;0;5300
17.03.2026 04:00:00;84;0;1248;127;19;18;5082;5082;3888;0;3888;29388;0;5300
17.03.2026 05:00:00;90;0;1410;91;16;17;5088;5088;3694;0;3694;29194;0;5300
17.03.2026 06:00:00;96;0;1398;120;40;14;5198;5198;3819;0;3819;29319;0;5300
17.03.2026 07:00:00;98;0;911;345;93;35;5100;5100;4415;0;4415;29915;0;5300
17.03.2026 08:00:00;99;0;579;306;1433;22;5804;5804;4069;0;4069;29569;5804;0
17.03.2026 09:00:00;99;0;0;19;3556;0;7401;7401;3840;0;3840;29340;7401;0
17.03.2026 10:00:00;99;0;0;17;6367;0;9436;9436;3070;0;3070;28570;9436;0
17.03.2026 11:00:00;99;0;0;17;9344;0;12195;12195;2852;0;2852;28352;12195;0
17.03.2026 12:00:00;98;0;0;17;11610;0;14790;14790;3180;0;3180;28680;14790;0
17.03.2026 13:00:00;98;0;0;17;13349;0;15626;15626;2277;0;2277;27777;15626;0
17.03.2026 14:00:00;98;0;0;17;11138;0;14284;14284;3146;0;3146;28646;14284;0
17.03.2026 15:00:00;98;0;0;17;9963;0;12605;12605;2642;0;2642;28142;12605;0
17.03.2026 16:00:00;98;0;0;17;8583;0;11350;11350;2767;0;2767;28267;11350;0
17.03.2026 17:00:00;98;0;0;17;6004;0;8837;8837;2832;0;2832;28332;8837;0
17.03.2026 18:00:00;98;0;0;17;3079;0;6375;6375;3296;0;3296;28796;6375;0
17.03.2026 19:00:00;100;0;447;98;1331;7;5253;5253;3549;0;3549;29049;0;5300
17.03.2026 20:00:00;98;0;0;273;1436;22;5087;5087;3908;0;3908;29408;0;5300
17.03.2026 21:00:00;98;0;470;665;106;23;5088;5088;5132;0;5132;30632;0;5300
17.03.2026 22:00:00;100;0;628;99;754;9;5207;5207;3888;0;3888;29388;0;5300
17.03.2026 23:00:00;100;0;0;64;1591;8;5096;5096;3548;0;3548;29048;0;5300
18.03.2026 00:00:00;100;0;0;96;1437;9;5099;5099;3732;0;3732;29232;0;5300
18.03.2026 01:00:00;100;0;0;31;1812;3;5135;5135;3325;0;3325;28825;0;5300
18.03.2026 02:00:00;100;0;0;131;1391;16;5113;5113;3833;0;3833;29333;0;5300
18.03.2026 03:00:00;100;0;0;121;1358;7;5080;5080;3815;0;3815;29315;0;5300
18.03.2026 04:00:00;97;0;0;260;980;44;5081;5081;4360;0;4360;29860;0;5300
18.03.2026 05:00:00;100;0;706;23;354;11;5193;5193;4124;0;4124;29624;0;5300
18.03.2026 06:00:00;99;0;0;195;858;10;5081;5081;4392;0;4392;29892;0;5300
18.03.2026 07:00:00;97;0;289;632;683;26;5147;5147;4766;0;4766;30266;5147;0
18.03.2026 08:00:00;100;0;542;9;2305;7;6718;6718;3848;0;3848;29348;6718;0
18.03.2026 09:00:00;100;0;0;17;6457;0;9328;9328;2871;0;2871;28371;9328;0
18.03.2026 10:00:00;100;0;0;17;11099;0;13407;13407;2307;0;2307;27807;13407;0
18.03.2026 11:00:00;100;0;0;17;16292;0;18684;18684;2392;0;2392;27892;18684;0
18.03.2026 12:00:00;100;0;0;17;18220;0;21526;21526;3306;0;3306;28806;21526;0
18.03.2026 13:00:00;100;0;0;17;19202;0;22528;22528;3327;0;3327;28827;17228;5300
18.03.2026 14:00:00;100;0;0;17;18651;0;22120;22120;3470;0;3470;28970;16820;5300
18.03.2026 15:00:00;100;0;0;17;15884;0;19947;19947;4063;0;4063;29563;19947;0
18.03.2026 16:00:00;100;0;0;17;12025;0;16157;16157;4131;0;4131;29631;16157;0
18.03.2026 17:00:00;100;0;0;17;9389;0;11621;11621;2232;0;2232;27732;11621;0
18.03.2026 18:00:00;100;0;0;17;5365;0;7493;7493;2127;0;2127;27627;7493;0
18.03.2026 19:00:00;98;0;659;912;773;131;5276;5276;4791;0;4791;30291;0;5300
18.03.2026 20:00:00;99;0;604;293;269;41;5136;5136;4547;0;4547;30047;0;5300
18.03.2026 21:00:00;99;0;105;127;1417;7;5225;5225;3804;0;3804;29304;0;5300
18.03.2026 22:00:00;95;0;5;939;465;17;5096;5096;5512;0;5512;31012;0;5300
18.03.2026 23:00:00;99;0;1021;143;137;14;5095;5095;4033;0;4033;29533;0;5300
19.03.2026 00:00:00;100;0;250;140;1076;7;5218;5218;4002;0;4002;29502;0;5300
19.03.2026 01:00:00;100;0;0;183;1169;12;5109;5109;4100;0;4100;29600;0;5300
19.03.2026 02:00:00;100;0;0;280;1210;14;5031;5031;4076;0;4076;29576;0;5300
19.03.2026 03:00:00;100;0;0;177;1248;9;5188;5188;4090;0;4090;29590;0;5300
19.03.2026 04:00:00;99;0;689;262;244;16;5083;5083;4376;0;4376;29876;0;5300
19.03.2026 05:00:00;100;0;300;239;752;11;5085;5085;4242;0;4242;29742;0;5300
19.03.2026 06:00:00;100;0;0;180;976;12;5198;5198;4380;0;4380;29880;0;5300
19.03.2026 07:00:00;100;0;0;351;1022;20;5154;5154;4460;0;4460;29960;5154;0
19.03.2026 08:00:00;100;0;831;130;1382;10;6874;6874;4748;0;4748;30248;6874;0
19.03.2026 09:00:00;100;0;0;22;5245;4;9434;9434;4194;0;4194;29694;9434;0
19.03.2026 10:00:00;100;0;0;17;10781;0;13753;13753;2972;0;2972;28472;13753;0
19.03.2026 11:00:00;100;0;0;17;14571;0;18264;18264;3694;0;3694;29194;18264;0
19.03.2026 12:00:00;100;0;0;17;15184;0;19567;19567;4384;0;4384;29884;19567;0
19.03.2026 13:00:00;100;0;0;17;19545;0;22974;22974;3430;0;3430;28930;17674;5300
19.03.2026 14:00:00;100;0;0;17;18875;0;22694;22694;3819;0;3819;29319;17394;5300
19.03.2026 15:00:00;100;0;0;17;17653;0;20600;20600;2948;0;2948;28448;15300;5300
19.03.2026 16:00:00;100;0;0;17;14251;0;17170;17170;2919;0;2919;28419;17170;0
19.03.2026 17:00:00;100;0;0;17;8987;0;11953;11953;2966;0;2966;28466;11953;0
19.03.2026 18:00:00;100;0;0;17;4615;0;7666;7666;3051;0;3051;28551;7666;0
19.03.2026 19:00:00;100;0;0;76;2206;24;5400;5400;3275;0;3275;28775;0;5300
19.03.2026 20:00:00;78;0;0;4893;4;1761;5102;5102;11338;0;11338;36838;0;5300
19.03.2026 21:00:00;55;0;0;4803;5;1113;5098;5098;10582;0;10582;36082;0;5300
19.03.2026 22:00:00;33;0;0;4782;4;1346;5219;5219;10905;0;10905;36405;0;5300
19.03.2026 23:00:00;28;0;597;1430;18;241;5098;5098;5979;0;5979;31479;0;5300
20.03.2026 00:00:00;31;0;919;190;19;18;5101;5101;4288;0;4288;29788;0;5300
20.03.2026 01:00:00;33;0;796;264;19;22;5123;5123;4518;0;4518;30018;0;5300
20.03.2026 02:00:00;37;0;796;190;19;22;5154;5154;4474;0;4474;29974;0;5300
20.03.2026 03:00:00;41;0;898;100;20;20;5091;5091;4211;0;4211;29711;0;5300
20.03.2026 04:00:00;44;0;779;182;19;20;5101;5101;4430;0;4430;29930;0;5300
20.03.2026 05:00:00;48;0;803;156;19;20;5215;5215;4497;0;4497;29997;0;5300
20.03.2026 06:00:00;51;0;789;189;19;20;5109;5109;4438;0;4438;29938;0;5300
20.03.2026 07:00:00;44;0;554;2194;18;1103;5206;5206;7701;0;7701;33201;5206;0
20.03.2026 08:00:00;25;0;0;3647;23;367;6938;6938;10611;0;10611;36111;6938;0
20.03.2026 09:00:00;13;0;608;2644;144;87;9674;9674;11382;0;11382;36882;9674;0
20.03.2026 10:00:00;15;0;1395;885;73;72;13789;13789;13110;0;13110;38610;13789;0
20.03.2026 11:00:00;34;0;4133;0;3419;2;18901;18901;11002;0;11002;36502;18901;0
20.03.2026 12:00:00;54;0;4128;0;4444;4;21495;21495;12584;0;12584;38084;21495;0
20.03.2026 13:00:00;73;0;4078;1;4677;0;22710;22710;13619;0;13619;39119;17410;5300
20.03.2026 14:00:00;93;0;4159;0;4636;0;22314;22314;13188;0;13188;38688;17014;5300
20.03.2026 15:00:00;100;0;1498;6;4494;0;19943;19943;13870;0;13870;39370;19943;0
20.03.2026 16:00:00;100;0;0;38;3984;31;16579;16579;12641;0;12641;38141;16579;0
20.03.2026 17:00:00;93;0;0;1641;558;52;11903;11903;12912;0;12912;38412;11903;0
20.03.2026 18:00:00;72;0;0;4626;5;407;7696;7696;12332;0;12332;37832;7696;0
20.03.2026 19:00:00;49;0;0;4970;0;1472;5277;5277;11249;0;11249;36749;0;5300
20.03.2026 20:00:00;41;0;828;2316;10;824;5089;5089;7111;0;7111;32611;0;5300
20.03.2026 21:00:00;47;0;1378;151;15;16;5213;5213;3886;0;3886;29386;0;5300
20.03.2026 22:00:00;49;0;842;371;16;17;5093;5093;4550;0;4550;30050;0;5300
20.03.2026 23:00:00;51;0;706;391;15;14;5096;5096;4709;0;4709;30209;0;5300
21.03.2026 00:00:00;54;0;902;319;17;16;5209;5209;4546;0;4546;30046;0;5300
21.03.2026 01:00:00;62;0;1624;19;13;16;5135;5135;3431;0;3431;28931;0;5300
21.03.2026 02:00:00;63;0;899;397;14;23;5062;5062;4499;0;4499;29999;0;5300
21.03.2026 03:00:00;64;0;711;483;16;16;5231;5231;4931;0;4931;30431;0;5300
21.03.2026 04:00:00;62;0;402;745;16;17;5129;5129;5398;0;5398;30898;0;5300
21.03.2026 05:00:00;64;0;886;184;17;16;5114;5114;4337;0;4337;29837;0;5300
21.03.2026 06:00:00;64;0;572;645;18;19;5201;5201;5208;0;5208;30708;0;5300
21.03.2026 07:00:00;48;0;47;3664;19;1562;5172;5172;10014;0;10014;35514;5172;0
21.03.2026 08:00:00;24;0;0;4957;2;1623;5906;5906;12010;0;12010;37510;5906;0
21.03.2026 09:00:00;4;0;0;4026;38;1391;7490;7490;12503;0;12503;38003;7490;0
21.03.2026 10:00:00;7;0;1098;751;75;1947;9288;9288;10651;0;10651;36151;9288;0
21.03.2026 11:00:00;25;0;3896;0;1133;20;10500;10500;5164;0;5164;30664;10500;0
21.03.2026 12:00:00;44;0;4135;0;4833;2;15111;15111;5795;0;5795;31295;15111;0
21.03.2026 13:00:00;64;0;4077;1;12668;0;21703;21703;4620;0;4620;30120;21703;0
21.03.2026 14:00:00;83;0;4140;0;8678;1;19905;19905;6745;0;6745;32245;19905;0
21.03.2026 15:00:00;96;0;2878;89;3217;35;17364;17364;11175;0;11175;36675;17364;0
21.03.2026 16:00:00;100;0;1013;8;5781;0;16858;16858;10014;0;10014;35514;16858;0
21.03.2026 17:00:00;95;0;0;1037;974;60;9388;9388;9436;0;9436;34936;9388;0
21.03.2026 18:00:00;88;0;429;2075;22;383;5393;5393;7214;0;7214;32714;93;5300
21.03.2026 19:00:00;82;0;305;1762;15;136;5238;5238;6674;0;6674;32174;0;5300
21.03.2026 20:00:00;78;0;545;1247;21;22;5121;5121;5706;0;5706;31206;0;5300
21.03.2026 21:00:00;80;0;940;573;40;41;5114;5114;4660;0;4660;30160;0;5300
21.03.2026 22:00:00;81;0;611;397;24;24;5203;5203;4923;0;4923;30423;0;5300
21.03.2026 23:00:00;80;0;324;734;33;34;5085;5085;5423;0;5423;30923;0;5300
22.03.2026 00:00:00;83;0;871;237;17;17;5096;5096;4397;0;4397;29897;0;5300
22.03.2026 01:00:00;87;0;1205;199;18;20;5098;5098;4016;0;4016;29516;0;5300
22.03.2026 02:00:00;87;0;584;575;20;40;5149;5149;5099;0;5099;30599;0;5300
22.03.2026 03:00:00;87;0;508;675;22;22;5088;5088;5190;0;5190;30690;0;5300
22.03.2026 04:00:00;89;0;816;323;23;24;5100;5100;4539;0;4539;30039;0;5300
22.03.2026 05:00:00;91;0;818;379;21;22;5202;5202;4697;0;4697;30197;0;5300
22.03.2026 06:00:00;88;0;370;910;21;21;5096;5096;5565;0;5565;31065;0;5300
22.03.2026 07:00:00;88;0;600;649;23;21;5249;5249;5225;0;5225;30725;5249;0
22.03.2026 08:00:00;96;0;2280;340;720;20;7147;7147;4352;0;4352;29852;7147;0
22.03.2026 09:00:00;100;0;1014;143;3346;25;9931;9931;5677;0;5677;31177;9931;0
22.03.2026 10:00:00;100;0;0;17;9882;0;14103;14103;4221;0;4221;29721;14103;0
22.03.2026 11:00:00;100;0;0;142;6533;26;18069;18069;11674;0;11674;37174;18069;0
22.03.2026 12:00:00;100;0;0;17;12211;0;22003;22003;9792;0;9792;35292;22003;0
22.03.2026 13:00:00;100;0;0;17;11942;0;22623;22623;10681;0;10681;36181;17323;5300
22.03.2026 14:00:00;100;0;0;17;15642;10;22008;22008;6376;0;6376;31876;16708;5300
22.03.2026 15:00:00;100;0;0;17;16644;0;20347;20347;3703;0;3703;29203;15047;5300
22.03.2026 16:00:00;100;0;0;17;12265;0;16679;16679;4414;0;4414;29914;16679;0
22.03.2026 17:00:00;100;0;0;17;7577;10;11838;11838;4271;0;4271;29771;11838;0
22.03.2026 18:00:00;100;0;0;17;4287;1;7919;7919;3633;0;3633;29133;7919;0
22.03.2026 19:00:00;100;0;0;177;2378;18;5374;5374;3169;0;3169;28669;0;5300
22.03.2026 20:00:00;79;0;0;4298;127;1495;5097;5097;10396;0;10396;35896;0;5300
22.03.2026 21:00:00;65;0;113;2946;16;1498;5201;5201;9252;0;9252;34752;0;5300
22.03.2026 22:00:00;65;0;735;416;24;23;5094;5094;4700;0;4700;30200;0;5300
22.03.2026 23:00:00;65;0;657;471;21;21;5097;5097;4844;0;4844;30344;0;5300
23.03.2026 00:00:00;63;0;396;763;20;21;5208;5208;5504;0;5504;31004;0;5300
23.03.2026 01:00:00;61;0;371;919;23;22;5105;5105;5567;0;5567;31067;0;5300
23.03.2026 02:00:00;65;0;989;145;24;26;5047;5047;4131;0;4131;29631;0;5300
23.03.2026 03:00:00;63;0;304;788;23;23;5200;5200;5613;0;5613;31113;0;5300
23.03.2026 04:00:00;60;0;338;933;21;21;5099;5099;5616;0;5616;31116;0;5300
23.03.2026 05:00:00;63;0;824;351;22;21;5104;5104;4550;0;4550;30050;0;5300
23.03.2026 06:00:00;66;0;1120;277;19;21;5194;5194;4279;0;4279;29779;0;5300
23.03.2026 07:00:00;63;0;324;1018;41;46;5152;5152;5760;0;5760;31260;5152;0
23.03.2026 08:00:00;68;0;1477;312;39;38;6010;6010;4739;0;4739;30239;6010;0
23.03.2026 09:00:00;73;0;1345;542;275;64;9120;9120;7970;0;7970;33470;9120;0
23.03.2026 10:00:00;76;0;1246;958;110;64;11844;11844;11361;0;11361;36861;11844;0
23.03.2026 11:00:00;94;0;4113;0;2875;7;19039;19039;11733;0;11733;37233;19039;0
23.03.2026 12:00:00;100;0;1205;6;11403;0;21731;21731;9064;0;9064;34564;21731;0
23.03.2026 13:00:00;100;0;0;17;19927;0;23012;23012;3084;0;3084;28584;17712;5300
23.03.2026 14:00:00;100;0;0;17;14256;0;22501;22501;8245;0;8245;33745;17201;5300
23.03.2026 15:00:00;100;0;0;17;12730;0;17162;17162;4432;0;4432;29932;17162;0
23.03.2026 16:00:00;100;0;0;17;8396;0;11264;11264;2868;0;2868;28368;11264;0
23.03.2026 17:00:00;97;0;0;614;4667;66;12212;12212;8178;0;8178;33678;12212;0
23.03.2026 18:00:00;95;0;755;1134;82;81;7446;7446;7720;0;7720;33220;7446;0
23.03.2026 19:00:00;99;0;1047;117;157;102;5539;5539;4500;0;4500;30000;0;5300
23.03.2026 20:00:00;100;0;207;262;1168;12;5111;5111;3970;0;3970;29470;0;5300
23.03.2026 21:00:00;95;0;33;916;708;13;5105;5105;5209;0;5209;30709;0;5300
23.03.2026 22:00:00;91;0;433;1438;19;20;5200;5200;6081;0;6081;31581;0;5300
23.03.2026 23:00:00;92;0;810;367;23;24;5120;5120;4601;0;4601;30101;0;5300
24.03.2026 00:00:00;93;0;633;640;20;21;5101;5101;5043;0;5043;30543;0;5300
24.03.2026 01:00:00;92;0;494;660;21;20;5108;5108;5210;0;5210;30710;0;5300
24.03.2026 02:00:00;94;0;865;290;24;26;5150;5150;4508;0;4508;30008;0;5300
24.03.2026 03:00:00;96;0;718;303;38;22;5101;5101;4609;0;4609;30109;0;5300
24.03.2026 04:00:00;95;0;433;755;22;22;5104;5104;5365;0;5365;30865;0;5300
24.03.2026 05:00:00;95;0;516;575;21;21;5222;5222;5224;0;5224;30724;0;5300
24.03.2026 06:00:00;98;0;816;136;41;20;5117;5117;4364;0;4364;29864;0;5300
24.03.2026 07:00:00;95;0;416;1028;194;62;5327;5327;5719;0;5719;31219;5327;0
24.03.2026 08:00:00;99;0;1131;75;548;32;7017;7017;5386;0;5386;30886;7017;0
24.03.2026 09:00:00;100;0;85;16;5972;0;10975;10975;4913;0;4913;30413;10975;0
24.03.2026 10:00:00;100;0;0;17;9623;0;13739;13739;4116;0;4116;29616;13739;0
24.03.2026 11:00:00;100;0;0;17;13997;0;19458;19458;5461;0;5461;30961;19458;0
24.03.2026 12:00:00;100;0;0;17;16132;0;21373;21373;5241;0;5241;30741;21373;0
24.03.2026 13:00:00;100;0;0;17;18056;0;22215;22215;4159;0;4159;29659;22215;0
24.03.2026 14:00:00;100;0;0;17;12242;0;17785;17785;5543;0;5543;31043;17785;0
24.03.2026 15:00:00;100;0;0;17;12730;0;17091;17091;4361;0;4361;29861;17091;0
24.03.2026 16:00:00;100;0;0;17;7335;0;10952;10952;3617;0;3617;29117;10952;0
24.03.2026 17:00:00;100;0;0;17;7203;55;11242;11242;4095;0;4095;29595;11242;0
24.03.2026 18:00:00;95;0;730;1756;50;52;7011;7011;7891;0;7891;33391;7011;0
24.03.2026 19:00:00;100;0;1198;32;381;13;5354;5354;3762;0;3762;29262;0;5300
24.03.2026 20:00:00;100;0;0;277;1720;9;5091;5091;3617;0;3617;29117;0;5300
24.03.2026 21:00:00;96;0;51;612;570;20;5205;5205;5158;0;5158;30658;0;5300
24.03.2026 22:00:00;95;0;436;625;25;19;5090;5090;5209;0;5209;30709;0;5300
24.03.2026 23:00:00;98;0;838;175;71;19;5087;5087;4317;0;4317;29817;0;5300
25.03.2026 00:00:00;98;0;360;404;668;15;5206;5206;4541;0;4541;30041;0;5300
25.03.2026 01:00:00;98;0;640;631;43;30;5098;5098;5004;0;5004;30504;0;5300
25.03.2026 02:00:00;100;0;501;249;811;14;5038;5038;3945;0;3945;29445;0;5300
25.03.2026 03:00:00;100;0;0;20;2093;2;5190;5190;3099;0;3099;28599;0;5300
25.03.2026 04:00:00;100;0;0;337;990;20;5085;5085;4414;0;4414;29914;0;5300
25.03.2026 05:00:00;98;0;524;445;263;12;5085;5085;4698;0;4698;30198;0;5300
25.03.2026 06:00:00;100;0;514;119;1254;9;5190;5190;3508;0;3508;29008;0;5300
25.03.2026 07:00:00;100;0;0;523;1186;37;5129;5129;4457;0;4457;29957;5129;0
25.03.2026 08:00:00;99;0;818;369;896;32;6293;6293;4920;0;4920;30420;6293;0
25.03.2026 09:00:00;100;0;79;16;3813;0;7384;7384;3487;0;3487;28987;7384;0
25.03.2026 10:00:00;100;0;0;17;6526;0;8714;8714;2188;0;2188;27688;8714;0
25.03.2026 11:00:00;100;0;0;17;5495;0;9213;9213;3718;0;3718;29218;9213;0
25.03.2026 12:00:00;99;0;335;607;3263;67;8663;8663;5827;0;5827;31327;8663;0
25.03.2026 13:00:00;100;0;351;13;3794;7;7661;7661;4345;0;4345;29845;7661;0
25.03.2026 14:00:00;100;0;0;17;6556;1;10897;10897;4342;0;4342;29842;10897;0
25.03.2026 15:00:00;100;0;0;17;8151;0;12100;12100;3949;0;3949;29449;12100;0
25.03.2026 16:00:00;100;0;0;17;13958;0;17799;17799;3841;0;3841;29341;17799;0
25.03.2026 17:00:00;100;0;0;28;5419;68;7875;7875;2533;0;2533;28033;7875;0
25.03.2026 18:00:00;100;0;0;235;1821;22;5927;5927;4333;0;4333;29833;627;5300
25.03.2026 19:00:00;100;0;0;423;882;14;5296;5296;4806;0;4806;30306;0;5300
25.03.2026 20:00:00;100;0;795;150;486;12;5090;5090;3919;0;3919;29419;0;5300
25.03.2026 21:00:00;98;0;158;503;625;15;5096;5096;4781;0;4781;30281;0;5300
25.03.2026 22:00:00;96;0;395;834;23;22;5197;5197;5564;0;5564;31064;0;5300
25.03.2026 23:00:00;98;0;829;345;162;15;5099;5099;4408;0;4408;29908;0;5300
26.03.2026 00:00:00;100;0;357;119;973;8;5089;5089;3848;0;3848;29348;0;5300
26.03.2026 01:00:00;100;0;0;517;796;8;5094;5094;4774;0;4774;30274;0;5300
26.03.2026 02:00:00;96;0;379;530;331;43;5145;5145;4953;0;4953;30453;0;5300
26.03.2026 03:00:00;100;0;767;30;916;7;5085;5085;3388;0;3388;28888;0;5300
26.03.2026 04:00:00;100;0;0;435;1017;12;5089;5089;4477;0;4477;29977;0;5300
26.03.2026 05:00:00;96;0;104;497;611;12;5195;5195;4938;0;4938;30438;0;5300
26.03.2026 06:00:00;98;0;795;296;104;18;5095;5095;4458;0;4458;29958;0;5300
26.03.2026 07:00:00;99;0;322;238;818;23;5243;5243;4319;0;4319;29819;5243;0
26.03.2026 08:00:00;100;0;549;325;1485;11;7320;7320;5572;0;5572;31072;7320;0
26.03.2026 09:00:00;100;0;0;20;4884;19;9592;9592;4728;0;4728;30228;9592;0
26.03.2026 10:00:00;100;0;0;65;3755;13;8778;8778;5078;0;5078;30578;8778;0
26.03.2026 11:00:00;100;0;0;17;6472;0;12375;12375;5903;0;5903;31403;12375;0
26.03.2026 12:00:00;100;0;0;46;9523;10;16302;16302;6816;0;6816;32316;16302;0
26.03.2026 13:00:00;100;0;0;148;8234;6;14289;14289;6386;0;6386;31886;14289;0
26.03.2026 14:00:00;100;0;0;17;14240;0;19878;19878;5638;0;5638;31138;19878;0
26.03.2026 15:00:00;100;0;0;20;16221;4;22803;22803;6589;0;6589;32089;22803;0
26.03.2026 16:00:00;100;0;0;22;11508;1;16594;16594;5088;0;5088;30588;16594;0
26.03.2026 17:00:00;100;0;0;17;9958;0;13572;13572;3615;0;3615;29115;13572;0
26.03.2026 18:00:00;100;0;0;19;3526;12;8169;8169;4654;0;4654;30154;8169;0
26.03.2026 19:00:00;100;0;0;289;926;40;5666;5666;5032;0;5032;30532;0;5300
26.03.2026 20:00:00;96;0;377;513;294;40;5105;5105;4936;0;4936;30436;0;5300
26.03.2026 21:00:00;96;0;609;597;22;17;5227;5227;5145;0;5145;30645;0;5300
26.03.2026 22:00:00;96;0;583;554;19;19;5092;5092;5002;0;5002;30502;0;5300
26.03.2026 23:00:00;97;0;489;420;24;17;5090;5090;4964;0;4964;30464;0;5300
27.03.2026 00:00:00;98;0;553;223;96;15;5207;5207;4751;0;4751;30251;0;5300
27.03.2026 01:00:00;99;0;365;325;180;16;5090;5090;4845;0;4845;30345;0;5300
27.03.2026 02:00:00;99;0;396;274;291;27;5034;5034;4605;0;4605;30105;0;5300
27.03.2026 03:00:00;99;0;322;297;326;13;5196;5196;4818;0;4818;30318;0;5300
27.03.2026 04:00:00;99;0;238;273;126;17;5156;5156;5043;0;5043;30543;0;5300
27.03.2026 05:00:00;99;0;345;300;225;15;5149;5149;4852;0;4852;30352;0;5300
27.03.2026 06:00:00;99;0;160;337;68;16;5241;5241;5328;0;5328;30828;0;5300
27.03.2026 07:00:00;97;0;478;738;218;61;5435;5435;5461;0;5461;30961;5435;0
27.03.2026 08:00:00;100;0;554;12;3099;9;7487;7487;3819;0;3819;29319;7487;0
27.03.2026 09:00:00;100;0;0;17;6225;0;10681;10681;4455;0;4455;29955;10681;0
27.03.2026 10:00:00;100;0;0;17;11020;0;15893;15893;4873;0;4873;30373;15893;0
27.03.2026 11:00:00;100;0;0;17;14671;0;18504;18504;3833;0;3833;29333;18504;0
27.03.2026 12:00:00;100;0;0;70;8436;29;13765;13765;5560;0;5560;31060;13765;0
27.03.2026 13:00:00;100;0;0;17;13629;0;17256;17256;3630;0;3630;29130;17256;0
27.03.2026 14:00:00;100;0;0;17;15807;0;20767;20767;4961;0;4961;30461;20767;0
27.03.2026 15:00:00;100;0;0;17;20027;0;23785;23785;3758;0;3758;29258;18485;5300
27.03.2026 16:00:00;100;0;0;17;15756;0;19415;19415;3660;0;3660;29160;14115;5300
27.03.2026 17:00:00;100;0;0;17;10373;0;13859;13859;3486;0;3486;28986;8559;5300
27.03.2026 18:00:00;100;0;0;88;5511;39;9064;9064;3657;0;3657;29157;3764;5300
27.03.2026 19:00:00;100;0;0;17;3394;0;5647;5647;2255;0;2255;27755;0;5300
27.03.2026 20:00:00;100;0;0;104;1736;16;5133;5133;3494;0;3494;28994;0;5300
27.03.2026 21:00:00;100;0;0;35;1795;11;5135;5135;3357;0;3357;28857;0;5300
27.03.2026 22:00:00;99;0;519;141;663;39;5247;5247;4196;0;4196;29696;0;5300
27.03.2026 23:00:00;100;0;59;146;1343;11;5148;5148;3867;0;3867;29367;0;5300
28.03.2026 00:00:00;100;0;0;93;1416;8;5129;5129;3779;0;3779;29279;0;5300
28.03.2026 01:00:00;100;0;0;106;1319;9;5132;5132;3894;0;3894;29394;0;5300
