Zeitstempel;Ladezustand [%];Solarproduktion [W];Batterie Laden [W];Batterie Entladen [W];Netzeinspeisung [W];Netzbezug [W];"Summe ext. Produktion
  [W]";Summe Produktion [W];Hausverbrauch [W];Wallbox_Gewächshaus Laden [W];Summe Verbrauch [W];Abregelungsgrenze [W];PV (geschätzt) [W];BHKW (geschätzt) [W]
07.07.2023 17:00:00;99;0;0;17;16412;0;10793;10793;0;0,0;0;25500;10793;0
07.07.2023 18:00:00;99;0;0;17;11586;0;8787;8787;100;0,0;100;25600;8787;0
07.07.2023 19:00:00;99;0;0;17;9840;0;10811;10811;2673;0,0;2673;28173;10811;0
07.07.2023 20:00:00;94;0;0;1384;308;396;7123;7123;8503;0,0;8503;34003;7123;0
07.07.2023 21:00:00;73;0;0;4924;0;4217;373;373;9086;0,0;9086;34586;0;0
07.07.2023 22:00:00;51;0;0;4831;1;4473;0;0;8870;0,0;8870;34370;0;0
07.07.2023 23:00:00;31;0;0;4435;3;4;0;0;4051;0,0;4051;29551;0;0
08.07.2023 00:00:00;11;0;0;4154;3;3;0;0;3801;0,0;3801;29301;0;0
08.07.2023 01:00:00;0;0;0;2566;2;1441;0;0;3776;0,0;3776;29276;0;0
08.07.2023 02:00:00;0;0;0;14;0;3740;0;0;3740;0,0;3740;29240;0;0
08.07.2023 03:00:00;0;0;0;14;0;3906;0;0;3906;0,0;3906;29406;0;0
08.07.2023 04:00:00;0;0;0;14;0;3613;0;0;3613;0,0;3613;29113;0;0
08.07.2023 05:00:00;0;0;0;15;0;7064;26;26;7089;0,0;7089;32589;26;0
08.07.2023 06:00:00;3;0;1017;824;12;1441;5123;5123;6221;0,0;6221;31721;5123;0
08.07.2023 07:00:00;5;0;797;501;14;3079;5777;5777;8427;0,0;8427;33927;5777;0
08.07.2023 08:00:00;12;0;2466;680;752;11;4189;4189;1409;0,0;1409;26909;4189;0
08.07.2023 09:00:00;3;0;566;2436;13;3236;2770;2770;7592;0,0;7592;33092;2770;0
08.07.2023 10:00:00;7;0;1335;700;47;67;5584;5584;4813;0,0;4813;30313;5584;0
08.07.2023 11:00:00;9;0;2158;1367;655;577;6957;6957;5783;0,0;5783;31283;6957;0
08.07.2023 12:00:00;27;0;4079;1;3217;7;10907;10907;3267;0,0;3267;28767;10907;0
08.07.2023 13:00:00;46;0;4098;9;5909;4;12502;12502;2159;0,0;2159;27659;12502;0
08.07.2023 14:00:00;64;0;4140;0;5974;0;13435;13435;2968;0,0;2968;28468;13435;0
08.07.2023 15:00:00;82;0;4148;0;6932;0;13366;13366;1940;0,0;1940;27440;13366;0
08.07.2023 16:00:00;97;0;3640;1;6230;0;12256;12256;2113;0,0;2113;27613;12256;0
08.07.2023 17:00:00;100;0;772;10;10627;0;14328;14328;2893;0,0;2893;28393;14328;0
08.07.2023 18:00:00;100;0;0;17;8741;0;13316;13316;4574;0,0;4574;30074;13316;0
08.07.2023 19:00:00;99;0;0;17;5029;0;10641;10641;5612;0,0;5612;31112;10641;0
08.07.2023 20:00:00;92;0;0;1787;880;769;6697;6697;8219;0,0;8219;33719;6697;0
08.07.2023 21:00:00;72;0;0;4930;0;6538;337;337;11371;0,0;11371;36871;0;0
08.07.2023 22:00:00;50;0;0;4800;1;6281;3;3;10648;0,0;10648;36148;0;0
08.07.2023 23:00:00;29;0;0;4471;3;4;0;0;4080;0,0;4080;29580;0;0
09.07.2023 00:00:00;8;0;0;4466;2;16;0;0;4079;0,0;4079;29579;0;0
09.07.2023 01:00:00;0;0;0;1911;1;2058;0;0;3792;0,0;3792;29292;0;0
09.07.2023 02:00:00;0;0;0;14;0;3742;0;0;3742;0,0;3742;29242;0;0
09.07.2023 03:00:00;0;0;0;14;0;3773;0;0;3773;0,0;3773;29273;0;0
09.07.2023 04:00:00;0;0;0;14;0;3734;0;0;3734;0,0;3734;29234;0;0
09.07.2023 05:00:00;3;0;402;14;21;5262;2419;2419;7222;0,0;7222;32722;2419;0
09.07.2023 06:00:00;5;0;156;17;14;4003;5100;5100;8916;0,0;8916;34416;5100;0
09.07.2023 07:00:00;5;0;23;15;4;6944;663;663;7576;0,0;7576;33076;663;0
09.07.2023 08:00:00;6;0;632;524;104;41;4372;4372;4106;0,0;4106;29606;4372;0
09.07.2023 09:00:00;4;0;616;698;44;44;8307;8307;8278;0,0;8278;33778;8307;0
09.07.2023 10:00:00;7;0;1614;1003;44;38;7728;7728;6929;0,0;6929;32429;7728;0
09.07.2023 11:00:00;22;0;3556;0;962;12;8095;8095;3311;0,0;3311;28811;8095;0
09.07.2023 12:00:00;41;0;4141;0;4235;0;10694;10694;1968;0,0;1968;27468;10694;0
09.07.2023 13:00:00;60;0;4149;0;6956;0;12327;12327;879;0,0;879;26379;12327;0
09.07.2023 14:00:00;77;0;4149;0;7397;0;13217;13217;1330;0,0;1330;26830;13217;0
09.07.2023 15:00:00;94;0;4155;0;6334;0;12474;12474;1660;0,0;1660;27160;12474;0
09.07.2023 16:00:00;100;0;1334;6;5825;0;10259;10259;3036;0,0;3036;28536;10259;0
09.07.2023 17:00:00;99;0;0;195;3019;6;7107;7107;4260;0,0;4260;29760;7107;0
09.07.2023 18:00:00;99;0;0;17;4548;4;9499;9499;4954;0,0;4954;30454;9499;0
09.07.2023 19:00:00;94;0;0;1184;577;350;7826;7826;8680;0,0;8680;34180;7826;0
09.07.2023 20:00:00;91;0;714;1486;69;262;4439;4439;5244;0,0;5244;30744;4439;0
09.07.2023 21:00:00;79;0;0;2810;9;382;508;508;3506;0,0;3506;29006;0;0
09.07.2023 22:00:00;58;0;0;4626;2;1059;18;18;5304;0,0;5304;30804;0;0
09.07.2023 23:00:00;37;0;0;4729;2;517;0;0;4814;0,0;4814;30314;0;0
10.07.2023 00:00:00;16;0;0;4304;3;3;0;0;3933;0,0;3933;29433;0;0
10.07.2023 01:00:00;0;0;0;3758;2;422;0;0;3846;0,0;3846;29346;0;0
10.07.2023 02:00:00;0;0;0;14;0;3803;0;0;3802;0,0;3802;29302;0;0
10.07.2023 03:00:00;0;0;0;14;0;3769;0;0;3769;0,0;3769;29269;0;0
10.07.2023 04:00:00;0;0;0;14;0;3701;0;0;3701;0,0;3701;29201;0;0
10.07.2023 05:00:00;3;0;403;14;23;5114;2597;2597;7250;0,0;7250;32750;2597;0
10.07.2023 06:00:00;5;0;166;17;14;3997;5114;5114;8913;0,0;8913;34413;5114;0
10.07.2023 07:00:00;4;0;1010;1077;28;2647;5688;5688;8185;0,0;8185;33685;5688;0
10.07.2023 08:00:00;7;0;628;75;22;865;1374;1374;1606;0,0;1606;27106;1374;0
10.07.2023 09:00:00;3;0;881;1470;18;3904;2311;2311;6591;0,0;6591;32091;2311;0
10.07.2023 10:00:00;7;0;636;43;36;325;4965;4965;4590;0,0;4590;30090;4965;0
10.07.2023 11:00:00;16;0;2511;422;204;61;6557;6557;4095;0,0;4095;29595;6557;0
10.07.2023 12:00:00;26;0;2839;411;1869;82;7737;7737;3255;0,0;3255;28755;7737;0
10.07.2023 13:00:00;44;0;3866;0;9330;11;10028;10028;0;0,0;0;25500;10028;0
10.07.2023 14:00:00;61;0;4019;66;7663;15;12420;12420;665;0,0;665;26165;12420;0
10.07.2023 15:00:00;78;0;3960;2;10463;19;12159;12159;0;0,0;0;25500;12159;0
10.07.2023 16:00:00;95;0;4083;0;9749;5;11546;11546;0;0,0;0;25500;11546;0
10.07.2023 17:00:00;100;0;1237;7;12925;3;12350;12350;0;0,0;0;25500;12350;0
10.07.2023 18:00:00;100;0;0;19;8072;2;11625;11625;3549;0,0;3549;29049;11625;0
10.07.2023 19:00:00;99;0;0;17;9195;0;9082;9082;283;0,0;283;25783;9082;0
10.07.2023 20:00:00;96;0;0;894;2415;267;6336;6336;5010;0,0;5010;30510;6336;0
10.07.2023 21:00:00;76;0;0;4927;0;3175;512;512;8184;0,0;8184;33684;0;0
10.07.2023 22:00:00;53;0;0;4947;0;4808;6;6;9308;0,0;9308;34808;0;0
10.07.2023 23:00:00;32;0;0;4599;1;2514;0;0;6701;0,0;6701;32201;0;0
11.07.2023 00:00:00;12;0;0;4163;3;3;0;0;3808;0,0;3808;29308;0;0
11.07.2023 01:00:00;0;0;0;2833;2;1367;0;0;3943;0,0;3943;29443;0;0
11.07.2023 02:00:00;0;0;0;14;0;3819;0;0;3819;0,0;3819;29319;0;0
11.07.2023 03:00:00;0;0;0;14;0;3759;0;0;3759;0,0;3759;29259;0;0
11.07.2023 04:00:00;0;0;0;14;0;3796;0;0;3796;0,0;3796;29296;0;0
11.07.2023 05:00:00;0;0;0;14;0;7189;12;12;7201;0,0;7201;32701;12;0
11.07.2023 06:00:00;4;0;449;16;11;4371;5117;5117;8987;0,0;8987;34487;5117;0
11.07.2023 07:00:00;5;0;126;16;42;3148;5659;5659;8628;0,0;8628;34128;5659;0
11.07.2023 08:00:00;0;0;389;1019;8;834;4805;4805;6138;0,0;6138;31638;4805;0
11.07.2023 09:00:00;4;0;469;12;0;3901;3005;3005;6410;0,0;6410;31910;3005;0
11.07.2023 10:00:00;7;0;630;9;14;445;5149;5149;4905;0,0;4905;30405;5149;0
11.07.2023 11:00:00;22;0;3649;0;967;16;7959;7959;3074;0,0;3074;28574;7959;0
11.07.2023 12:00:00;41;0;4095;0;9288;6;10325;10325;0;0,0;0;25500;10325;0
11.07.2023 13:00:00;58;0;3944;5;8836;18;10563;10563;0;0,0;0;25500;10563;0
11.07.2023 14:00:00;75;0;4092;6;7980;18;12486;12486;798;0,0;798;26298;12486;0
11.07.2023 15:00:00;93;0;4156;0;5423;0;12708;12708;2794;0,0;2794;28294;12708;0
11.07.2023 16:00:00;100;0;1741;4;7285;0;11769;11769;2649;0,0;2649;28149;11769;0
11.07.2023 17:00:00;100;0;0;17;6571;0;10178;10178;3607;0,0;3607;29107;10178;0
11.07.2023 18:00:00;97;0;0;766;4186;126;10834;10834;7469;0,0;7469;32969;10834;0
11.07.2023 19:00:00;77;0;0;4812;9;929;5618;5618;10934;0,0;10934;36434;5618;0
11.07.2023 20:00:00;55;0;0;4766;7;2201;4988;4988;11523;0,0;11523;37023;4988;0
11.07.2023 21:00:00;34;0;0;4709;11;2670;142;142;7082;0,0;7082;32582;0;0
11.07.2023 22:00:00;12;0;0;4594;6;198;0;0;4369;0,0;4369;29869;0;0
11.07.2023 23:00:00;0;0;0;2740;4;1713;0;0;4191;0,0;4191;29691;0;0
12.07.2023 00:00:00;0;0;0;14;0;4200;0;0;4200;0,0;4200;29700;0;0
12.07.2023 01:00:00;0;0;0;14;0;4033;0;0;4033;0,0;4033;29533;0;0
12.07.2023 02:00:00;0;0;0;14;0;3891;0;0;3891;0,0;3891;29391;0;0
12.07.2023 03:00:00;0;0;0;14;0;3849;0;0;3849;0,0;3849;29349;0;0
12.07.2023 04:00:00;0;0;0;14;0;3867;0;0;3867;0,0;3867;29367;0;0
12.07.2023 05:00:00;0;0;0;15;0;7207;61;61;7269;0,0;7269;32769;61;0
12.07.2023 06:00:00;4;0;466;16;11;4414;5209;5209;9104;0,0;9104;34604;5209;0
12.07.2023 07:00:00;0;0;330;1010;31;1747;5750;5750;8046;0,0;8046;33546;5750;0
12.07.2023 08:00:00;2;0;1671;1242;18;935;3655;3655;3887;0,0;3887;29387;3655;0
12.07.2023 09:00:00;4;0;589;354;0;9397;2011;2011;11094;0,0;11094;36594;2011;0
12.07.2023 10:00:00;13;0;2059;7;431;582;5325;5325;3252;0,0;3252;28752;5325;0
12.07.2023 11:00:00;25;0;3297;431;3364;102;7510;7510;1510;0,0;1510;27010;7510;0
12.07.2023 12:00:00;41;0;3636;247;7652;49;10587;10587;735;0,0;735;26235;10587;0
12.07.2023 13:00:00;58;0;3915;6;13518;7;12130;12130;0;0,0;0;25500;12130;0
12.07.2023 14:00:00;72;0;3558;104;6097;37;11186;11186;1374;0,0;1374;26874;11186;0
12.07.2023 15:00:00;89;0;4041;4;10874;10;11868;11868;0;0,0;0;25500;11868;0
12.07.2023 16:00:00;100;0;2561;20;12888;12;11581;11581;0;0,0;0;25500;11581;0
12.07.2023 17:00:00;100;0;20;17;12124;0;8759;8759;0;0,0;0;25500;8759;0
12.07.2023 18:00:00;99;0;0;17;12602;1;11607;11607;157;0,0;157;25657;11607;0
12.07.2023 19:00:00;99;0;0;17;7526;0;9441;9441;1915;0,0;1915;27415;9441;0
12.07.2023 20:00:00;86;0;0;3374;527;700;2190;2190;5479;0,0;5479;30979;2190;0
12.07.2023 21:00:00;64;0;0;4911;1;744;247;247;5465;0,0;5465;30965;0;0
12.07.2023 22:00:00;42;0;0;4960;0;1155;0;0;5650;0,0;5650;31150;0;0
12.07.2023 23:00:00;18;0;0;4969;0;1200;0;0;5694;0,0;5694;31194;0;0
13.07.2023 00:00:00;0;0;0;4134;0;2320;0;0;6050;0,0;6050;31550;0;0
13.07.2023 01:00:00;0;0;0;14;0;4154;0;0;4154;0,0;4154;29654;0;0
13.07.2023 02:00:00;0;0;0;14;0;4031;0;0;4031;0,0;4031;29531;0;0
13.07.2023 03:00:00;0;0;0;14;0;3864;0;0;3864;0,0;3864;29364;0;0
13.07.2023 04:00:00;0;0;0;14;0;3915;0;0;3915;0,0;3915;29415;0;0
13.07.2023 05:00:00;3;0;403;14;14;5301;2578;2578;7425;0,0;7425;32925;2578;0
13.07.2023 06:00:00;5;0;139;17;12;4136;5143;5143;9111;0,0;9111;34611;5143;0
13.07.2023 07:00:00;1;0;602;1220;47;3509;5719;5719;9636;0,0;9636;35136;5719;0
13.07.2023 08:00:00;0;0;853;821;26;246;2217;2217;2276;0,0;2276;27776;2217;0
13.07.2023 09:00:00;4;0;476;10;0;3589;2575;2575;5658;0,0;5658;31158;2575;0
13.07.2023 10:00:00;10;0;1305;8;12;483;5498;5498;4573;0,0;4573;30073;5498;0
13.07.2023 11:00:00;27;0;4078;0;1538;3;8517;8517;2558;0,0;2558;28058;8517;0
13.07.2023 12:00:00;46;0;4138;0;5695;0;11165;11165;1528;0,0;1528;27028;11165;0
13.07.2023 13:00:00;62;0;3735;0;11944;8;10619;10619;0;0,0;0;25500;10619;0
13.07.2023 14:00:00;75;0;3402;350;9504;83;10025;10025;128;0,0;128;25628;10025;0
13.07.2023 15:00:00;88;0;3255;217;5185;52;7339;7339;278;0,0;278;25778;7339;0
13.07.2023 16:00:00;99;0;2638;21;4682;24;7301;7301;902;0,0;902;26402;7301;0
13.07.2023 17:00:00;100;0;305;42;13137;3;10410;10410;0;0,0;0;25500;10410;0
13.07.2023 18:00:00;99;0;0;17;13503;7;12560;12560;268;0,0;268;25768;12560;0
13.07.2023 19:00:00;99;0;0;17;11178;0;10219;10219;193;0,0;193;25693;10219;0
13.07.2023 20:00:00;95;0;1;964;1783;200;3350;3350;2647;0,0;2647;28147;3350;0
13.07.2023 21:00:00;86;0;0;2183;5;61;541;541;2654;0,0;2654;28154;0;0
13.07.2023 22:00:00;70;0;0;3911;3;94;15;15;3720;0,0;3720;29220;0;0
13.07.2023 23:00:00;50;0;0;4304;3;3;0;0;3945;0,0;3945;29445;0;0
14.07.2023 00:00:00;31;0;0;4107;3;153;0;0;3915;0,0;3915;29415;0;0
14.07.2023 01:00:00;12;0;0;4112;4;96;0;0;3855;0,0;3855;29355;0;0
14.07.2023 02:00:00;0;0;0;2729;3;1297;0;0;3781;0,0;3781;29281;0;0
14.07.2023 03:00:00;0;0;0;14;0;3722;0;0;3722;0,0;3722;29222;0;0
14.07.2023 04:00:00;0;0;0;14;0;3705;0;0;3705;0,0;3705;29205;0;0
14.07.2023 05:00:00;3;0;415;14;18;3921;2655;2655;6107;0,0;6107;31607;2655;0
14.07.2023 06:00:00;5;0;166;17;12;3992;5197;5197;8997;0,0;8997;34497;5197;0
14.07.2023 07:00:00;4;0;1397;1516;43;2714;5674;5674;8218;0,0;8218;33718;5674;0
14.07.2023 08:00:00;7;0;519;6;22;222;1847;1847;1481;0,0;1481;26981;1847;0
14.07.2023 09:00:00;15;0;2147;46;303;37;3111;3111;585;0,0;585;26085;3111;0
14.07.2023 10:00:00;33;0;3962;0;2933;1;5191;5191;0;0,0;0;25500;5191;0
14.07.2023 11:00:00;51;0;4141;0;7694;0;8187;8187;0;0,0;0;25500;8187;0
14.07.2023 12:00:00;69;0;4143;0;11210;1;13384;13384;0;0,0;0;25500;13384;0
14.07.2023 13:00:00;87;0;4149;0;12732;3;13343;13343;0;0,0;0;25500;13343;0
14.07.2023 14:00:00;99;0;3027;0;7913;0;8469;8469;0;0,0;0;25500;8469;0
14.07.2023 15:00:00;99;0;154;267;8298;45;10745;10745;2558;0,0;2558;28058;10745;0
14.07.2023 16:00:00;96;0;252;989;6383;100;9462;9462;3820;0,0;3820;29320;9462;0
14.07.2023 17:00:00;96;0;1489;1322;2139;377;7794;7794;5666;0,0;5666;31166;7794;0
14.07.2023 18:00:00;100;0;890;19;7569;4;12693;12693;4200;0,0;4200;29700;12693;0
14.07.2023 19:00:00;100;0;0;17;4899;0;10710;10710;5810;0,0;5810;31310;10710;0
14.07.2023 20:00:00;84;0;0;4020;195;1843;3261;3261;8586;0,0;8586;34086;3261;0
14.07.2023 21:00:00;61;0;0;4946;0;4357;239;239;9093;0,0;9093;34593;0;0
14.07.2023 22:00:00;39;0;0;4961;0;5801;0;0;10297;0,0;10297;35797;0;0
14.07.2023 23:00:00;16;0;0;4973;0;5802;0;0;10297;0,0;10297;35797;0;0
15.07.2023 00:00:00;0;0;0;3534;2;1939;0;0;5139;0,0;5139;30639;0;0
15.07.2023 01:00:00;0;0;0;14;0;3924;0;0;3924;0,0;3924;29424;0;0
15.07.2023 02:00:00;0;0;0;14;0;3967;0;0;3967;0,0;3967;29467;0;0
15.07.2023 03:00:00;0;0;0;14;0;3932;0;0;3932;0,0;3932;29432;0;0
15.07.2023 04:00:00;0;0;0;14;0;3836;0;0;3836;0,0;3836;29336;0;0
15.07.2023 05:00:00;3;0;427;14;1;4963;1801;1801;6298;0,0;6298;31798;1801;0
15.07.2023 06:00:00;5;0;146;16;10;4059;5216;5216;9106;0,0;9106;34606;5216;0
15.07.2023 07:00:00;0;0;1020;1542;38;2188;5581;5581;8041;0,0;8041;33541;5581;0
15.07.2023 08:00:00;5;0;431;12;38;5957;2136;2136;7595;0,0;7595;33095;2136;0
15.07.2023 09:00:00;4;0;0;15;0;6409;2760;2760;9169;0,0;9169;34669;2760;0
15.07.2023 10:00:00;1;0;1125;1469;88;2281;4311;4311;6639;0,0;6639;32139;4311;0
15.07.2023 11:00:00;7;0;1579;544;559;2463;5206;5206;5896;0,0;5896;31396;5206;0
15.07.2023 12:00:00;5;0;1931;2184;1137;937;6885;6885;6584;0,0;6584;32084;6885;0
15.07.2023 13:00:00;12;0;2664;1002;2206;1036;8658;8658;5504;0,0;5504;31004;8658;0
15.07.2023 14:00:00;27;0;3300;30;6011;41;10725;10725;1934;0,0;1934;27434;10725;0
15.07.2023 15:00:00;45;0;4077;2;13006;13;12490;12490;0;0,0;0;25500;12490;0
15.07.2023 16:00:00;62;0;3827;0;7978;15;9211;9211;0;0,0;0;25500;9211;0
15.07.2023 17:00:00;79;0;3936;0;3071;3;8199;8199;1145;0,0;1145;26645;8199;0
15.07.2023 18:00:00;94;0;3706;1;986;8;7075;7075;2109;0,0;2109;27609;7075;0
15.07.2023 19:00:00;100;0;1385;6;8778;0;9629;9629;148;0,0;148;25648;9629;0
15.07.2023 20:00:00;99;0;0;222;3080;5;4842;4842;1963;0,0;1963;27463;4842;0
15.07.2023 21:00:00;89;0;0;2364;5;51;460;460;2728;0,0;2728;28228;0;0
15.07.2023 22:00:00;72;0;0;4042;4;11;1;1;3740;0,0;3740;29240;0;0
15.07.2023 23:00:00;52;0;0;4412;4;307;0;0;4340;0,0;4340;29840;0;0
16.07.2023 00:00:00;29;0;0;4963;0;1295;0;0;5789;0,0;5789;31289;0;0
16.07.2023 01:00:00;6;0;0;4972;0;1386;0;0;5880;0,0;5880;31380;0;0
16.07.2023 02:00:00;0;0;0;1452;0;4602;0;0;5903;0,0;5903;31403;0;0
16.07.2023 03:00:00;0;0;0;14;0;5775;0;0;5775;0,0;5775;31275;0;0
16.07.2023 04:00:00;0;0;0;14;0;4504;0;0;4504;0,0;4504;30004;0;0
16.07.2023 05:00:00;3;0;439;14;1;5496;1850;1850;6867;0,0;6867;32367;1850;0
16.07.2023 06:00:00;5;0;155;17;11;4075;5216;5216;9111;0,0;9111;34611;5216;0
16.07.2023 07:00:00;2;0;1321;1627;29;3061;5350;5350;8430;0,0;8430;33930;5350;0
16.07.2023 08:00:00;7;0;686;16;30;832;1624;1624;1691;0,0;1691;27191;1624;0
16.07.2023 09:00:00;9;0;1630;993;423;42;2352;2352;1541;0,0;1541;27041;2352;0
16.07.2023 10:00:00;21;0;3052;240;1439;29;3876;3876;432;0,0;432;25932;3876;0
16.07.2023 11:00:00;38;0;3908;0;3926;8;5987;5987;0;0,0;0;25500;5987;0
16.07.2023 12:00:00;57;0;4056;0;5734;11;7324;7324;0;0,0;0;25500;7324;0
16.07.2023 13:00:00;73;0;4041;5;9713;10;9900;9900;0;0,0;0;25500;9900;0
16.07.2023 14:00:00;91;0;4066;0;11993;5;10846;10846;0;0,0;0;25500;10846;0
16.07.2023 15:00:00;100;0;2225;2;17301;0;13308;13308;0;0,0;0;25500;13308;0
16.07.2023 16:00:00;100;0;0;18;11086;1;9052;9052;175;0,0;175;25675;9052;0
16.07.2023 17:00:00;100;0;0;17;16024;0;12052;12052;0;0,0;0;25500;12052;0
16.07.2023 18:00:00;99;0;0;17;17142;0;14062;14062;0;0,0;0;25500;14062;0
16.07.2023 19:00:00;99;0;0;17;12007;0;10956;10956;0;0,0;0;25500;10956;0
16.07.2023 20:00:00;97;0;0;565;869;6;2146;2146;1804;0,0;1804;27304;2146;0
16.07.2023 21:00:00;86;0;0;2608;8;61;557;557;3044;0,0;3044;28544;0;0
16.07.2023 22:00:00;67;0;0;4473;3;296;5;5;4402;0,0;4402;29902;0;0
16.07.2023 23:00:00;47;0;0;4359;3;249;0;0;4237;0,0;4237;29737;0;0
17.07.2023 00:00:00;28;0;0;4230;3;3;0;0;3873;0,0;3873;29373;0;0
17.07.2023 01:00:00;8;0;0;4212;3;87;0;0;3935;0,0;3935;29435;0;0
17.07.2023 02:00:00;0;0;0;1900;1;2020;0;0;3745;0,0;3745;29245;0;0
17.07.2023 03:00:00;0;0;0;14;0;3927;0;0;3927;0,0;3927;29427;0;0
17.07.2023 04:00:00;0;0;0;14;0;3903;0;0;3903;0,0;3903;29403;0;0
17.07.2023 05:00:00;3;0;428;14;18;4804;2622;2622;6941;0,0;6941;32441;2622;0
17.07.2023 06:00:00;5;0;135;16;10;4149;5103;5103;9094;0,0;9094;34594;5103;0
17.07.2023 07:00:00;1;0;1181;1590;39;2418;5625;5625;8176;0,0;8176;33676;5625;0
17.07.2023 08:00:00;6;0;735;6;18;956;1883;1883;2032;0,0;2032;27532;1883;0
17.07.2023 09:00:00;14;0;2495;701;225;56;3203;3203;1383;0,0;1383;26883;3203;0
17.07.2023 10:00:00;31;0;3892;0;3227;13;5403;5403;46;0,0;46;25546;5403;0
17.07.2023 11:00:00;49;0;4141;0;7799;1;8242;8242;0;0,0;0;25500;8242;0
17.07.2023 12:00:00;66;0;4100;8;9760;16;10846;10846;0;0,0;0;25500;10846;0
17.07.2023 13:00:00;84;0;4110;0;14333;3;12226;12226;0;0,0;0;25500;12226;0
17.07.2023 14:00:00;98;0;3387;0;16699;0;13770;13770;0;0,0;0;25500;13770;0
17.07.2023 15:00:00;100;0;382;36;18155;39;13042;13042;0;0,0;0;25500;13042;0
17.07.2023 16:00:00;99;0;0;18;16167;16;12015;12015;0;0,0;0;25500;12015;0
17.07.2023 17:00:00;99;0;0;17;16603;1;12607;12607;0;0,0;0;25500;12607;0
17.07.2023 18:00:00;99;0;0;110;12709;12;12259;12259;796;0,0;796;26296;12259;0
17.07.2023 19:00:00;99;0;0;17;9497;0;9336;9336;411;0,0;411;25911;9336;0
17.07.2023 20:00:00;99;0;0;17;4854;1;7660;7660;2807;0,0;2807;28307;7660;0
17.07.2023 21:00:00;82;0;0;4156;43;173;386;386;4353;0,0;4353;29853;0;0
17.07.2023 22:00:00;60;0;0;4942;0;1029;0;0;5524;0,0;5524;31024;0;0
17.07.2023 23:00:00;37;0;0;4957;0;1284;0;0;5778;0,0;5778;31278;0;0
18.07.2023 00:00:00;14;0;0;4969;0;1015;0;0;5509;0,0;5509;31009;0;0
18.07.2023 01:00:00;0;0;0;3175;0;2806;0;0;5672;0,0;5672;31172;0;0
18.07.2023 02:00:00;0;0;0;14;0;3860;0;0;3860;0,0;3860;29360;0;0
18.07.2023 03:00:00;0;0;0;14;0;3898;0;0;3898;0,0;3898;29398;0;0
18.07.2023 04:00:00;0;0;0;14;0;3906;0;0;3906;0,0;3906;29406;0;0
18.07.2023 05:00:00;0;0;0;15;0;6733;38;38;6771;0,0;6771;32271;38;0
18.07.2023 06:00:00;5;0;490;15;7;4286;5186;5186;8932;0,0;8932;34432;5186;0
18.07.2023 07:00:00;0;0;596;1070;43;2181;5696;5696;8165;0,0;8165;33665;5696;0
18.07.2023 08:00:00;7;0;1857;575;74;101;4003;4003;2569;0,0;2569;28069;4003;0
18.07.2023 09:00:00;19;0;2817;89;232;49;2886;2886;321;0,0;321;25821;2886;0
18.07.2023 10:00:00;37;0;4103;0;3801;3;5477;5477;0;0,0;0;25500;5477;0
18.07.2023 11:00:00;56;0;4145;0;8303;0;8404;8404;0;0,0;0;25500;8404;0
18.07.2023 12:00:00;73;0;4146;0;10347;1;10702;10702;0;0,0;0;25500;10702;0
18.07.2023 13:00:00;91;0;4151;0;5606;2;7295;7295;0;0,0;0;25500;7295;0
18.07.2023 14:00:00;100;0;2132;2;4108;2;6198;6198;406;0,0;406;25906;6198;0
18.07.2023 15:00:00;100;0;0;26;6103;6;10085;10085;3990;0,0;3990;29490;10085;0
18.07.2023 16:00:00;99;0;0;17;9467;0;11949;11949;2481;0,0;2481;27981;11949;0
18.07.2023 17:00:00;99;0;0;48;8010;29;11562;11562;3606;0,0;3606;29106;11562;0
18.07.2023 18:00:00;99;0;0;17;7842;1;12741;12741;4900;0,0;4900;30400;12741;0
18.07.2023 19:00:00;99;0;0;134;4113;19;9987;9987;6006;0,0;6006;31506;9987;0
18.07.2023 20:00:00;90;0;192;2360;10;251;3422;3422;5646;0,0;5646;31146;3422;0
18.07.2023 21:00:00;76;0;0;3248;3;4;182;182;3204;0,0;3204;28704;0;0
18.07.2023 22:00:00;55;0;0;4768;0;1187;2;2;5535;0,0;5535;31035;0;0
18.07.2023 23:00:00;32;0;0;4958;0;1956;0;0;6450;0,0;6450;31950;0;0
19.07.2023 00:00:00;9;0;0;4971;0;1330;0;0;5827;0,0;5827;31327;0;0
19.07.2023 01:00:00;0;0;0;2062;0;3862;0;0;5716;0,0;5716;31216;0;0
19.07.2023 02:00:00;0;0;0;14;0;5626;0;0;5626;0,0;5626;31126;0;0
19.07.2023 03:00:00;0;0;0;14;0;5538;0;0;5538;0,0;5538;31038;0;0
19.07.2023 04:00:00;0;0;0;14;0;5564;0;0;5564;0,0;5564;31064;0;0
19.07.2023 05:00:00;3;0;443;14;17;4715;2637;2637;6853;0,0;6853;32353;2637;0
19.07.2023 06:00:00;5;0;140;16;10;4050;5168;5168;9055;0,0;9055;34555;5168;0
19.07.2023 07:00:00;1;0;1190;1617;38;3114;5586;5586;8844;0,0;8844;34344;5586;0
19.07.2023 08:00:00;5;0;351;13;16;3865;2198;2198;5669;0,0;5669;31169;2198;0
19.07.2023 09:00:00;5;0;0;15;0;3177;2966;2966;6144;0,0;6144;31644;2966;0
19.07.2023 10:00:00;6;0;325;10;21;569;5175;5175;5369;0,0;5369;30869;5175;0
